cod_interno,descripcion,categoria_producto,ultima_venta,venta_total_hist,cantidad_ultimo_trimestre,stock_actual,costo_total_inventario,dias_sin_venta,clasificacion_rotacion,promedio_venta_mensual,meses_inventario
7318,PASEADOR JUMPY 103 S,CAMINADORES Y MONTABLES,2024-09-24,5036800,0.0,,,662,MUERTO,0.0,
7321,PANAL BABY DREAMS 1 X 30,PAÑALES,2024-06-28,71720,0.0,,,750,MUERTO,0.0,
7323,PANAL BABY DREAMS 4 X 50,PAÑALES,2024-06-28,393705,0.0,,,750,MUERTO,0.0,
7324,PANAL BABY DREAMS 3 X 50,PAÑALES,2024-06-28,418524,0.0,,,750,MUERTO,0.0,
7325,PANAL BABY DREAMS 2 X 30,PAÑALES,2024-06-28,120720,0.0,,,750,MUERTO,0.0,
7326,PANAL BABY DREAMS 5 X 30,PAÑALES,2024-06-28,127784,0.0,,,750,MUERTO,0.0,
7327,PANAL BABY DREAMS 4 X 30,PAÑALES,2024-06-28,538000,0.0,,,750,MUERTO,0.0,
7328,PANAL BABY DREAMS 2 X 50,PAÑALES,2024-06-28,133516,0.0,,,750,MUERTO,0.0,
7339,COCHE BEBESITOS SD 601,COCHES Y PORTEO,2024-06-29,166911,0.0,,,749,MUERTO,0.0,
7344,CAMINADOR 801 - 1 TP,CAMINADORES Y MONTABLES,2024-12-31,1529500,0.0,,,564,MUERTO,0.0,
7371,MANTILLA SUAVECITAS 0818-0829,OTROS,2024-06-29,12500,0.0,,,749,MUERTO,0.0,
7383,CONJUNTO FASHION KIDS 4297,OTROS,2024-08-06,210000,0.0,,,711,MUERTO,0.0,
7437,MAMELUCO CLARATEX,OTROS,2024-08-06,18000,0.0,,,711,MUERTO,0.0,
7470,TETERO WAKIDS 75895,BIBERONES Y EXTRACTORES,2024-07-01,6469,0.0,,,747,MUERTO,0.0,
7510,VASO JUGO BOOGY 18677,ALIMENTOS Y BEBIDAS,2024-08-09,89124,0.0,,,708,MUERTO,0.0,
7514,TETERO BOOGY 18624,BIBERONES Y EXTRACTORES,2024-07-01,6210,0.0,,,747,MUERTO,0.0,
7517,TETERO LLAMADIENTE BOOGY 18898,BIBERONES Y EXTRACTORES,2024-07-01,9961,0.0,,,747,MUERTO,0.0,
7538,TETERO BOOGY 18891,BIBERONES Y EXTRACTORES,2024-07-01,7500,0.0,,,747,MUERTO,0.0,
7550,TETERO NOOR SF 015,BIBERONES Y EXTRACTORES,2024-08-09,56497,0.0,,,708,MUERTO,0.0,
7552,TETERO NOOR SF 014,BIBERONES Y EXTRACTORES,2024-08-09,34205,0.0,,,708,MUERTO,0.0,
7554,TETERO NOOR SF 012,BIBERONES Y EXTRACTORES,2024-08-09,31000,0.0,,,708,MUERTO,0.0,
7564,TETERO SKIPPY CR 51555,BIBERONES Y EXTRACTORES,2024-07-01,6238,0.0,,,747,MUERTO,0.0,
7630,BERMUDA CAMUFLADA ROUTE 69,OTROS,2024-08-06,50000,0.0,,,711,MUERTO,0.0,
7656,SEMANARIO BABEROS NEVERA X7,ROPA Y TEXTIL,2024-08-07,80000,0.0,,,710,MUERTO,0.0,
7685,PRIMER DIA SUAVECITAS 834,OTROS,2024-08-07,183610,0.0,,,710,MUERTO,0.0,
7771,LECHE ALPINA BABY 1 X 800,ALIMENTOS Y BEBIDAS,2024-08-06,944000,0.0,,,711,MUERTO,0.0,
7772,INFABLE CHORRO 56598,OTROS,2024-07-01,8108,0.0,,,747,MUERTO,0.0,
7774,FLOTADOR 56569,OTROS,2024-07-01,15286,0.0,,,747,MUERTO,0.0,
7778,VASO JUGO BOOGY 19175,ALIMENTOS Y BEBIDAS,2024-07-01,7550,0.0,,,747,MUERTO,0.0,
7780,TETERO 14 ONZ BOOGY 19206,BIBERONES Y EXTRACTORES,2025-05-30,5436927,0.0,,,414,MUERTO,0.0,
7787,LLAMADIENTES BOOGY 19211,OTROS,2024-08-09,12484,0.0,,,708,MUERTO,0.0,
7789,LLAMADIENTES BOOGY 19209,OTROS,2024-07-01,6006,0.0,,,747,MUERTO,0.0,
7793,CUCHARA BOOGY 19217,OTROS,2024-08-09,17820,0.0,,,708,MUERTO,0.0,
7811,TETERO + LLAMADIENTES BOOGY 18954,BIBERONES Y EXTRACTORES,2024-07-01,10300,0.0,,,747,MUERTO,0.0,
7816,TETERO BOOGY 18688,BIBERONES Y EXTRACTORES,2024-07-01,5300,0.0,,,747,MUERTO,0.0,
7820,TETERO + PUPA BOOGY 18934,BIBERONES Y EXTRACTORES,2024-07-01,10800,0.0,,,747,MUERTO,0.0,
7839,VASO BOOGY 19392,OTROS,2024-09-25,401185,0.0,,,661,MUERTO,0.0,
7853,SET BOOGY 18937,OTROS,2024-07-01,6757,0.0,,,747,MUERTO,0.0,
7855,LLAMADIENTES BOOGY 19213,OTROS,2024-07-01,2998,0.0,,,747,MUERTO,0.0,
7856,LLAMADIENTES BOOGY 19212,OTROS,2024-08-09,14880,0.0,,,708,MUERTO,0.0,
7869,TETERO INFANTEC BIP 1231,BIBERONES Y EXTRACTORES,2026-02-23,864660,0.0,,,145,MUERTO,0.0,
7888,CUCHARA WAKIDS 76104,OTROS,2024-08-09,48780,0.0,,,708,MUERTO,0.0,
7900,VASO WAKIDS 76093,OTROS,2024-07-01,6686,0.0,,,747,MUERTO,0.0,
7904,TETERO WAKIDS 76052,BIBERONES Y EXTRACTORES,2024-07-01,6231,0.0,,,747,MUERTO,0.0,
7914,MALLA DE FRUTA WAKIDS 76101,OTROS,2024-07-01,6125,0.0,,,747,MUERTO,0.0,
7917,VASO WAKIDS 76094,OTROS,2024-07-01,6934,0.0,,,747,MUERTO,0.0,
7918,TETERO WAKIDS 76078,BIBERONES Y EXTRACTORES,2024-07-01,12154,0.0,,,747,MUERTO,0.0,
7967,SOPORTE SILLA AUTO WAKIDS 76033,COCHES Y PORTEO,2024-07-01,35649,0.0,,,747,MUERTO,0.0,
7984,TAPETE FOMY FZ 15,JUGUETES Y ACCESORIOS,2024-06-29,15000,0.0,,,749,MUERTO,0.0,
8013,SET ASEO NOOR NRMC 12,OTROS,2025-02-25,34200,0.0,,,508,MUERTO,0.0,
8035,PORTALECHE INFANTEC BM 2880,ALIMENTOS Y BEBIDAS,2024-07-01,15600,0.0,,,747,MUERTO,0.0,
8036,VAJILLA INFANTEC BIP 1228,OTROS,2024-07-01,21266,0.0,,,747,MUERTO,0.0,
8091,LECHE ALPINA BABY 2 X 800,ALIMENTOS Y BEBIDAS,2024-08-06,671268,0.0,,,711,MUERTO,0.0,
8134,TERMICO PELUCHE,JUGUETES Y ACCESORIOS,2024-08-07,123500,0.0,,,710,MUERTO,0.0,
8135,PANAL BEBEX 2 X 30,PAÑALES,2024-11-28,4958318,0.0,,,597,MUERTO,0.0,
8136,PANAL BEBEX 3 X 30,PAÑALES,2024-10-16,17100304,0.0,,,640,MUERTO,0.0,
8137,PANAL BEBEX 4 X 30,PAÑALES,2025-04-01,28003092,0.0,,,473,MUERTO,0.0,
8143,GORRO BUFANDA MARIA TIRITAS 0006-07,OTROS,2024-08-06,32220,0.0,,,711,MUERTO,0.0,
8274,ALMOHADA OREJAS HAPPY TOYS,OTROS,2024-06-29,14220,0.0,,,749,MUERTO,0.0,
8275,MANTILLA RABBIT HAPPY TOYS,OTROS,2024-06-29,42300,0.0,,,749,MUERTO,0.0,
8289,DIDACTICO SMALL FOREST 5047,OTROS,2024-06-29,20788,0.0,,,749,MUERTO,0.0,
8299,VAJILLA BAMBOO KIDS DINNER SET BL 2306 - 78,OTROS,2025-02-25,3742560,0.0,,,508,MUERTO,0.0,
8318,CAMISETA CARTER X 5 REF 66003,ROPA Y TEXTIL,2024-06-29,15182,0.0,,,749,MUERTO,0.0,
8334,ENTRETENEDOR MARIQUITA BABY SPRING FD 4,OTROS,2024-06-29,1074,0.0,,,749,MUERTO,0.0,
8335,LLAMADIENTE BABY SPRING FD 3,OTROS,2024-06-29,1286,0.0,,,749,MUERTO,0.0,
8340,MALLA FRUTA BABY SPRING FD 5,OTROS,2024-06-29,2716,0.0,,,749,MUERTO,0.0,
8357,TERMOMETRO DIGITAL THERMOMETER YB 009-JMA1908-23,FARMACIA Y BOTIQUÍN,2024-09-14,821100,0.0,,,672,MUERTO,0.0,
8395,CONJUNTO FABY BABYS 0003,OTROS,2024-06-29,43400,0.0,,,749,MUERTO,0.0,
8445,ENTRENEDOR MAGEMIOR 204,OTROS,2024-06-29,1863,0.0,,,749,MUERTO,0.0,
8472,BABUCHA MANIJA WAKIDS 75976,OTROS,2024-08-09,127638,0.0,,,708,MUERTO,0.0,
8476,ALMOHADA CUELLO WAKIDS 75977,OTROS,2024-07-01,10677,0.0,,,747,MUERTO,0.0,
8477,VASO 8 OZ BOOGY 19670,OTROS,2024-08-09,67984,0.0,,,708,MUERTO,0.0,
8483,ASPIRADOR NASAL BOOGY 19655,OTROS,2024-07-01,13072,0.0,,,747,MUERTO,0.0,
8497,VAJILLA BOOGY 19214,OTROS,2024-10-14,178182,0.0,,,642,MUERTO,0.0,
8511,TETERO INFANTEC BIP 1212,BIBERONES Y EXTRACTORES,2025-02-20,20400,0.0,,,513,MUERTO,0.0,
8516,TETERO INFANTEC GB 1324,BIBERONES Y EXTRACTORES,2024-08-09,28120,0.0,,,708,MUERTO,0.0,
8522,LECHE BABY KLIM 2 X 800,ALIMENTOS Y BEBIDAS,2024-08-06,1081000,0.0,,,711,MUERTO,0.0,
8524,NESTOGENO 2 X 1.1 KG MAXILATA,ALIMENTACIÓN INFANTIL,2024-08-06,495000,0.0,,,711,MUERTO,0.0,
8558,GIMNASIO FITCH BABY JJ 8501,JUGUETES Y ACCESORIOS,2024-12-31,621000,0.0,,,564,MUERTO,0.0,
8566,SILLA VIBRADORA FITCH BABY 88920,OTROS,2024-06-29,92639,0.0,,,749,MUERTO,0.0,
8567,SILLA VIBRADORA FITCH BABY 88919,OTROS,2024-06-29,100141,0.0,,,749,MUERTO,0.0,
8584,ALMOHADA CUELLO BEBECITOS LULU,OTROS,2024-10-14,92000,0.0,,,642,MUERTO,0.0,
8587,CONJUNTO FABY BABYS 0013,OTROS,2024-06-29,25800,0.0,,,749,MUERTO,0.0,
8609,SEMANARIO CAJA JUANCHITO 1400,OTROS,2024-08-06,66000,0.0,,,711,MUERTO,0.0,
8625,LECHE RODEO X 1250,ALIMENTOS Y BEBIDAS,2024-08-07,754851,0.0,,,710,MUERTO,0.0,
8643,SLEEPIN NEVERA M Y M,OTROS,2024-08-07,195000,0.0,,,710,MUERTO,0.0,
8663,CONJUNTO MARQUEZITOS 1112,OTROS,2024-08-06,52000,0.0,,,711,MUERTO,0.0,
8675,LLAMADIENTES BOOGY 18456,OTROS,2024-08-09,15155,0.0,,,708,MUERTO,0.0,
8699,SHAMPOO ARRURU SUAVIDAD Y HUMEC X 400+ ACOND X 400 SUAVIDAD Y HUMEC,HIGIENE PERSONAL,2024-08-07,453175,0.0,,,710,MUERTO,0.0,
8709,FLOTADOR BESTWAY 34102,OTROS,2024-10-14,366176,0.0,,,642,MUERTO,0.0,
8714,ALMOHADA INTEX 68678,OTROS,2024-08-09,16752,0.0,,,708,MUERTO,0.0,
8718,FLOTADOR INTEX 59586,OTROS,2024-07-01,16310,0.0,,,747,MUERTO,0.0,
8741,LECHE BABY KLIM 1 X 800,ALIMENTOS Y BEBIDAS,2024-08-06,415250,0.0,,,711,MUERTO,0.0,
8743,BUGGY DIDACTICO CAMPIONI,OTROS,2024-09-06,429000,0.0,,,680,MUERTO,0.0,
8744,VOLQUETA CAMPIONI ACCESORIOS,OTROS,2025-12-23,2707700,0.0,,,207,MUERTO,0.0,
8794,JUEGO EDREDON INFAN TEC X 5 IMP 6135,OTROS,2024-07-01,118026,0.0,,,747,MUERTO,0.0,
8795,JUEGO EDREDON INFAN TEC X 5 IMP 6125,OTROS,2024-07-01,118026,0.0,,,747,MUERTO,0.0,
8800,VASO JUGO INFAN TEC BIP 1312,ALIMENTOS Y BEBIDAS,2024-07-01,8200,0.0,,,747,MUERTO,0.0,
8832,LLAMADIENTE BOOGY 19577,OTROS,2024-07-01,2165,0.0,,,747,MUERTO,0.0,
8834,ENTRETENEDOR CON CADENA BOOGY 19592,OTROS,2024-08-09,39750,0.0,,,708,MUERTO,0.0,
8838,ENTRETENEDOR BOOGY 19593,OTROS,2025-04-22,675200,0.0,,,452,MUERTO,0.0,
8839,TETERO BOOGY 19566,BIBERONES Y EXTRACTORES,2024-07-01,4921,0.0,,,747,MUERTO,0.0,
8887,VASO JUGO BOOGY 19672,ALIMENTOS Y BEBIDAS,2024-07-01,7550,0.0,,,747,MUERTO,0.0,
8891,TETERO 2 ONZ BOOGY 19978,BIBERONES Y EXTRACTORES,2024-07-01,3333,0.0,,,747,MUERTO,0.0,
8899,LLAMADIENTE BOOGY 19582,OTROS,2024-07-01,3661,0.0,,,747,MUERTO,0.0,
8943,MANTILLA SZ - 10,OTROS,2024-08-07,50232,0.0,,,710,MUERTO,0.0,
8947,ESTUCHE ZAPATOS + BABERO XZ 095 - 096,ESTUCHES Y KITS REGALO,2024-06-29,16220,0.0,,,749,MUERTO,0.0,
8948,ESTUCHE ZAPATO MEDIAS MI YUEBB XZ 075,ESTUCHES Y KITS REGALO,2024-10-14,499870,0.0,,,642,MUERTO,0.0,
8972,TETERO WAKIDS 76186,BIBERONES Y EXTRACTORES,2024-07-01,6871,0.0,,,747,MUERTO,0.0,
8980,ESCOBILLON WAKIDS 76106,OTROS,2024-07-01,5256,0.0,,,747,MUERTO,0.0,
9023,RODILLERA BABY JMA 1908 - 30,OTROS,2024-06-29,10218,0.0,,,749,MUERTO,0.0,
9028,ESTUCHE MEDIAS X 7 BABY SOCK BL 2306-299,ESTUCHES Y KITS REGALO,2024-08-07,1133393,0.0,,,710,MUERTO,0.0,
9032,BUTACO MULTIUSOS SUMIHOME 758 - 1,OTROS,2024-06-29,20217,0.0,,,749,MUERTO,0.0,
9051,CONTENT ULTRA SEC L X 21,OTROS,2025-01-21,5445555,0.0,,,543,MUERTO,0.0,
9080,COCHE BABY ONLY AZUL,COCHES Y PORTEO,2024-10-10,2033000,0.0,,,646,MUERTO,0.0,
9081,PIJAMA FELIX KIDS,ROPA Y TEXTIL,2024-10-14,609000,0.0,,,642,MUERTO,0.0,
9120,TALCO JOHNSONS ALMIDON X 100,HIGIENE PERSONAL,2025-03-13,3588100,0.0,,,492,MUERTO,0.0,
9130,CARRITO MERCADO ABBA REF 1122,JUGUETES Y ACCESORIOS,2024-12-31,168000,0.0,,,564,MUERTO,0.0,
9163,CONJUNTO Q BABY 284,OTROS,2024-08-06,167400,0.0,,,711,MUERTO,0.0,
9186,CARRO TCI 1156979 MONTABLE 7628,CAMINADORES Y MONTABLES,2024-06-29,73917,0.0,,,749,MUERTO,0.0,
9220,ESTUCHE ZAPATO BALACA MI YUEBB XZ 095,ESTUCHES Y KITS REGALO,2024-10-14,325512,0.0,,,642,MUERTO,0.0,
9230,PANALERA CHICCO 1804,PAÑALES,2024-08-07,132988,0.0,,,710,MUERTO,0.0,
9237,PELUCHE MUSICAL JOLLYBAB WLTH 8089 J,JUGUETES Y ACCESORIOS,2025-01-20,1331340,0.0,,,544,MUERTO,0.0,
9240,PELUCHE MUSICAL JOLLYBAB WLTH 8086 J,JUGUETES Y ACCESORIOS,2024-10-22,552620,0.0,,,634,MUERTO,0.0,
9241,PELUCHE MUSICAL JOLLYBAB WLTH 8085 J,JUGUETES Y ACCESORIOS,2024-10-08,180840,0.0,,,648,MUERTO,0.0,
9249,PLASTICO CAMBIADOR L 075,OTROS,2024-12-09,1846450,0.0,,,586,MUERTO,0.0,
9251,BABITAS X 10 SLQC SQ 106,OTROS,2025-02-11,2612494,0.0,,,522,MUERTO,0.0,
9257,VAJILLA BAMBOO KIDS DINNER SET BL 2306 - 77,OTROS,2025-04-22,3960981,0.0,,,452,MUERTO,0.0,
9265,MANTILLA JUST TO YOU 607 SZ 108,OTROS,2024-08-07,41084,0.0,,,710,MUERTO,0.0,
9419,LLAMADIENTE INFANTEC BIP 1237,OTROS,2024-07-01,4558,0.0,,,747,MUERTO,0.0,
9424,ESCOBILLON BOOGY 20341,OTROS,2025-03-08,9870,0.0,,,497,MUERTO,0.0,
9426,ESCOBILLON BOOGY 20342,OTROS,2025-03-08,4100,0.0,,,497,MUERTO,0.0,
9437,CEPILLO BOOGY 19657,OTROS,2024-08-09,26540,0.0,,,708,MUERTO,0.0,
9439,CORTAUNAS CON LUPA BOOGY 19992,OTROS,2026-04-06,840980,0.0,,,103,MUERTO,0.0,
9447,LLAMADIENTE BOOGY 18613,OTROS,2024-08-09,59100,0.0,,,708,MUERTO,0.0,
9448,LLAMADIENTE BOOGY 18681,OTROS,2024-07-01,4399,0.0,,,747,MUERTO,0.0,
9455,TETERO 15 OZ BOOGY 20052,BIBERONES Y EXTRACTORES,2025-02-12,1922184,0.0,,,521,MUERTO,0.0,
9462,TETERO 8 OZ BOOGY 20234,BIBERONES Y EXTRACTORES,2024-07-01,9986,0.0,,,747,MUERTO,0.0,
9467,TETERO 12 ONZ BOOGY 18690,BIBERONES Y EXTRACTORES,2024-07-01,5411,0.0,,,747,MUERTO,0.0,
9469,TETERO 9 ONZ BOOGY 20247,BIBERONES Y EXTRACTORES,2024-07-01,7542,0.0,,,747,MUERTO,0.0,
9472,TETERO BOOGY 18992,BIBERONES Y EXTRACTORES,2024-07-01,3481,0.0,,,747,MUERTO,0.0,
9475,TETERO CONTROL TEMPERATURA BOOGY 18975,BIBERONES Y EXTRACTORES,2024-07-01,8113,0.0,,,747,MUERTO,0.0,
9476,TETERO CONTROL TEMPERATURA BOOGY 18972,BIBERONES Y EXTRACTORES,2024-07-01,13326,0.0,,,747,MUERTO,0.0,
9477,TETERO CONTROL TEMPERATURA BOOGY 18974,BIBERONES Y EXTRACTORES,2024-07-01,16875,0.0,,,747,MUERTO,0.0,
9480,TETERO BOOGY 20235,BIBERONES Y EXTRACTORES,2025-01-15,479432,0.0,,,549,MUERTO,0.0,
9481,TETERO CONTROL TEMPERATURA BOOGY 18973,BIBERONES Y EXTRACTORES,2024-07-01,12400,0.0,,,747,MUERTO,0.0,
9483,TETERO BOOGY 20110,BIBERONES Y EXTRACTORES,2024-07-01,5663,0.0,,,747,MUERTO,0.0,
9487,TETERO BOOGY 19967,BIBERONES Y EXTRACTORES,2024-07-01,6637,0.0,,,747,MUERTO,0.0,
9494,TETERO BOOGY 19969,BIBERONES Y EXTRACTORES,2024-07-01,8469,0.0,,,747,MUERTO,0.0,
9497,ENTRETENEDOR BOOGY 19560,OTROS,2024-08-09,28056,0.0,,,708,MUERTO,0.0,
9499,MEDIDOR DE FIEBRE BOOGY 20347,OTROS,2024-10-14,102400,0.0,,,642,MUERTO,0.0,
9500,CHUPO JUGO COLOR BOOGY,BIBERONES Y EXTRACTORES,2025-03-20,745500,0.0,,,485,MUERTO,0.0,
9505,ENTRETENEDOR CADENA BOOGY 19559,OTROS,2024-08-09,189797,0.0,,,708,MUERTO,0.0,
9509,ENTRETENEDOR BOOGY 20183,OTROS,2024-07-01,74189,0.0,,,747,MUERTO,0.0,
9522,TETERO TRUE TRX 1402,BIBERONES Y EXTRACTORES,2024-07-01,6386,0.0,,,747,MUERTO,0.0,
9526,TETERO NOOR NR 1407,BIBERONES Y EXTRACTORES,2024-07-01,18216,0.0,,,747,MUERTO,0.0,
9532,TETERO INFAN TEC 9 OZ BIP 1280,BIBERONES Y EXTRACTORES,2024-07-01,19766,0.0,,,747,MUERTO,0.0,
9560,CEPILLO INFAN TEC BIP 1271,OTROS,2026-02-05,1031102,0.0,,,163,MUERTO,0.0,
9572,ESCOBILLON INFAN TEC GB 1249,OTROS,2025-02-27,600899,0.0,,,506,MUERTO,0.0,
9609,TAPETE FOMY 2.00 X 1.80 GRANDE,JUGUETES Y ACCESORIOS,2025-02-01,6918250,0.0,,,532,MUERTO,0.0,
9612,TETERO WAKIDS 76047,BIBERONES Y EXTRACTORES,2024-07-01,15398,0.0,,,747,MUERTO,0.0,
9618,TETERO WAKIDS 76048,BIBERONES Y EXTRACTORES,2024-07-01,15484,0.0,,,747,MUERTO,0.0,
9620,TETERO WAKIDS 76196,BIBERONES Y EXTRACTORES,2024-08-09,24124,0.0,,,708,MUERTO,0.0,
9623,PISCINA BESTWAY DISNEY 91007,OTROS,2024-07-01,36240,0.0,,,747,MUERTO,0.0,
9630,GIMNASIO INTEX 48474,JUGUETES Y ACCESORIOS,2024-07-01,57144,0.0,,,747,MUERTO,0.0,
9631,PISCINA INTEX 57471,OTROS,2024-07-01,118527,0.0,,,747,MUERTO,0.0,
9642,FLOTADOR BOT BESTWAY 34036,OTROS,2024-07-01,8963,0.0,,,747,MUERTO,0.0,
9663,COLONIA ARRURRU AZUL X 220 + SHAMPO X 60,ESTUCHES Y KITS REGALO,2025-03-17,946800,0.0,,,488,MUERTO,0.0,
9668,PANAL BEBEX 5 X 30,PAÑALES,2024-10-22,18767460,0.0,,,634,MUERTO,0.0,
9694,CONJUNTO Q BABY 258,OTROS,2024-08-06,125600,0.0,,,711,MUERTO,0.0,
9695,CONJUNTO AVALON 1082,OTROS,2024-07-06,79900,0.0,,,742,MUERTO,0.0,
9696,CONJUNTO BABY COMPANY K 100061-C,OTROS,2024-08-06,149800,0.0,,,711,MUERTO,0.0,
9697,CONJUNTO AVALON 1088,OTROS,2024-08-06,159800,0.0,,,711,MUERTO,0.0,
9716,CONJUNTO FABY BABYS 0005,OTROS,2024-06-29,21700,0.0,,,749,MUERTO,0.0,
9742,SILLA MECEDORA FITCH BABY 88953,MOBILIARIO INFANTIL,2024-06-29,106159,0.0,,,749,MUERTO,0.0,
9745,SILLA VIBRADORA FITCH BABY 98216,OTROS,2024-06-29,86725,0.0,,,749,MUERTO,0.0,
9746,SILLA VIBRADORA FITCH BABY 98217,OTROS,2024-06-29,91299,0.0,,,749,MUERTO,0.0,
9770,CAMBIADOR PANAL ABBA REF 1226,PAÑALES,2024-12-31,30000,0.0,,,564,MUERTO,0.0,
9808,TOALLITAS ARRURRU X120 ALOE,TOALLITAS HÚMEDAS Y PAÑITOS,2026-02-14,27566801,0.0,,,154,MUERTO,0.0,
9816,MITONES FENICITOS,OTROS,2024-10-14,71000,0.0,,,642,MUERTO,0.0,
9823,GORRO BANO BOOGY 19314,OTROS,2024-07-01,3500,0.0,,,747,MUERTO,0.0,
9847,SET ASEO BOOGY 20744,OTROS,2025-03-27,1947111,0.0,,,478,MUERTO,0.0,
9853,TETERO BOOGY 20119,BIBERONES Y EXTRACTORES,2024-07-01,4700,0.0,,,747,MUERTO,0.0,
9859,VASO 10 OZ BOOGY 20663,OTROS,2024-12-17,1617780,0.0,,,578,MUERTO,0.0,
9864,ASPIRADOR NASAL BOOGY 20669,OTROS,2025-05-20,301620,0.0,,,424,MUERTO,0.0,
9868,ENTRETENEDOR BOOGY 20355,OTROS,2024-12-19,717704,0.0,,,576,MUERTO,0.0,
9872,TETERO BOOGY 20656,BIBERONES Y EXTRACTORES,2024-08-09,23946,0.0,,,708,MUERTO,0.0,
9875,CEPILLO BOOGY 19225,OTROS,2025-03-19,500180,0.0,,,486,MUERTO,0.0,
9877,VASO 11 OZ BOOGY 19201,OTROS,2024-10-12,1178694,0.0,,,644,MUERTO,0.0,
9879,TETERO 6 ONZ BOOGY 20249,BIBERONES Y EXTRACTORES,2024-08-15,167786,0.0,,,702,MUERTO,0.0,
9880,TETERO BOOGY 20667,BIBERONES Y EXTRACTORES,2024-07-01,10073,0.0,,,747,MUERTO,0.0,
9890,VASO BOOGY 19972,OTROS,2024-07-01,6550,0.0,,,747,MUERTO,0.0,
9893,VASO BOOGY 20254,OTROS,2024-12-13,381844,0.0,,,582,MUERTO,0.0,
9898,MALLA FRUTA BOOGY 20690,OTROS,2024-08-09,53224,0.0,,,708,MUERTO,0.0,
9900,TETERO BOOGY 20248,BIBERONES Y EXTRACTORES,2024-07-01,5496,0.0,,,747,MUERTO,0.0,
9905,COPITOS MK X 80,OTROS,2026-02-03,155400,0.0,,,165,MUERTO,0.0,
9907,CONJUNTO MI ROPITA 524,OTROS,2024-06-29,19200,0.0,,,749,MUERTO,0.0,
9934,MITONES MARQUEZITOS,OTROS,2024-10-14,83782,0.0,,,642,MUERTO,0.0,
9935,FAJEROS MARQUEZITOS,OTROS,2024-10-14,53625,0.0,,,642,MUERTO,0.0,
9970,CORRAL INFAN TEC IMP 6377,MOBILIARIO INFANTIL,2024-07-01,214750,0.0,,,747,MUERTO,0.0,
9980,MALLA DE FRUTA BABY COLOR BIP 2051,OTROS,2024-08-09,39525,0.0,,,708,MUERTO,0.0,
10017,LLAMADIENTE WAKIDS 75215,OTROS,2024-07-01,2470,0.0,,,747,MUERTO,0.0,
10019,TETERO WAKIDS 75894,BIBERONES Y EXTRACTORES,2024-07-01,7374,0.0,,,747,MUERTO,0.0,
10020,TETERO WAKIDS 76197,BIBERONES Y EXTRACTORES,2024-07-01,5913,0.0,,,747,MUERTO,0.0,
10027,PISCINA BESTWAY 52270,OTROS,2024-12-04,399440,0.0,,,591,MUERTO,0.0,
10029,FLOTADOR BESTWAY 36116,OTROS,2024-08-09,145040,0.0,,,708,MUERTO,0.0,
10031,PISCINA INTEX 58449,OTROS,2024-07-01,68878,0.0,,,747,MUERTO,0.0,
10032,PISCINA INTEX 58439,OTROS,2024-07-01,48799,0.0,,,747,MUERTO,0.0,
10034,PISCINA BESTWAY 53068,OTROS,2024-07-01,184504,0.0,,,747,MUERTO,0.0,
10037,PISCINA INTEX 59421,OTROS,2024-07-01,26901,0.0,,,747,MUERTO,0.0,
10080,PIJAMA MELYTAS 300,ROPA Y TEXTIL,2024-07-06,12650,0.0,,,742,MUERTO,0.0,
10085,PIJAMA MICHEL MONSTER 2-8,ROPA Y TEXTIL,2024-10-14,720000,0.0,,,642,MUERTO,0.0,
10087,CREMA DEPILEX PIEL SENSIBLE 200G,CREMAS Y CUIDADO PIEL,2025-07-24,1663200,0.0,,,359,MUERTO,0.0,
10103,MEDIA X 3 BEBISSIMO JM 31 B TALLA 12-18,ROPA Y TEXTIL,2024-06-29,7036,0.0,,,749,MUERTO,0.0,
10105,MEDIA X 3 BEBISSIMO JM 31 C TALLA 18-24,ROPA Y TEXTIL,2024-08-07,70130,0.0,,,710,MUERTO,0.0,
10106,MEDIA PINKAC X 1 JM 30,ROPA Y TEXTIL,2025-04-22,338672,0.0,,,452,MUERTO,0.0,
10108,RODILLERA X 0085,OTROS,2025-06-09,3478281,0.0,,,404,MUERTO,0.0,
10109,CASCO BEBE BL 2306 - 71,OTROS,2024-06-29,10563,0.0,,,749,MUERTO,0.0,
10126,BABITAS X 6 CARTE BABY BL 2306-349,OTROS,2025-01-24,2584336,0.0,,,540,MUERTO,0.0,
10130,MANTILLA KOLACHO - CARTER LOVE 633,OTROS,2025-04-22,2423342,0.0,,,452,MUERTO,0.0,
10132,PANAL BEBEX 1 X 30,PAÑALES,2025-04-12,5190700,0.0,,,462,MUERTO,0.0,
10136,TETERO CUCHARA SILICONA ONLY BL 2306-26,BIBERONES Y EXTRACTORES,2025-12-03,3505945,0.0,,,227,MUERTO,0.0,
10139,ASPIARDOR NASAL ONLY BABY FZ 11,OTROS,2024-06-29,2567,0.0,,,749,MUERTO,0.0,
10142,LLAMADIENTE BABY RATTLE 8356A - 15,OTROS,2024-06-29,4652,0.0,,,749,MUERTO,0.0,
10144,CUCHARA DR GYM DG 59,OTROS,2024-08-07,6540,0.0,,,710,MUERTO,0.0,
10150,PELUCHE SONAJERO LM 002,JUGUETES Y ACCESORIOS,2024-10-14,206625,0.0,,,642,MUERTO,0.0,
10160,MEDIA CARTER X 3 RB 224,ROPA Y TEXTIL,2024-08-07,76896,0.0,,,710,MUERTO,0.0,
